event_id,timestamp,user_id,role,department,network_zone,device_id,resource_id,sensitivity,action,outcome,is_anomaly,anomaly_type
EVT_00190,2026-05-01 09:53:49,USR_053,Manager,Engineering,VPN_Remote,DEV_153,RES_PUB_03,Public,Read,Success,0,
EVT_00191,2026-05-01 09:54:09,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_PUB_01,Public,Read,Success,0,
EVT_00192,2026-05-01 09:54:31,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_23,Internal,Read,Success,0,
EVT_00193,2026-05-01 09:57:55,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_FIN_BANK,Privileged,Read,Success,0,
EVT_00194,2026-05-01 09:58:10,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_HR_PAYROLL,Confidential,Execute,Success,0,
EVT_00195,2026-05-01 09:58:10,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_INT_01,Internal,Write,Success,0,
EVT_00196,2026-05-01 09:58:22,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_GEN_19,Internal,Read,Success,0,
EVT_00197,2026-05-01 09:59:31,USR_027,Manager,Finance,VPN_Remote,DEV_127,RES_GEN_22,Internal,Read,Success,0,
EVT_00198,2026-05-01 09:59:46,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Read,Success,0,
EVT_00199,2026-05-01 10:00:39,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_25,Internal,Read,Success,0,
EVT_00200,2026-05-01 10:00:51,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_24,Internal,Read,Success,0,
EVT_00201,2026-05-01 10:01:27,USR_017,Admin,Finance,VPN_Remote,DEV_117,RES_GEN_22,Internal,Read,Success,0,
EVT_00202,2026-05-01 10:01:39,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_21,Internal,Read,Success,0,
EVT_00203,2026-05-01 10:01:58,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_PUB_01,Public,Read,Success,0,
EVT_00204,2026-05-01 10:02:47,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_27,Internal,Read,Success,0,
EVT_00205,2026-05-01 10:03:05,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_21,Internal,Read,Success,0,
EVT_00206,2026-05-01 10:03:23,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_PUB_03,Public,Read,Success,0,
EVT_00207,2026-05-01 10:03:33,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_25,Internal,Delete,Success,0,
EVT_00208,2026-05-01 10:04:15,USR_032,Employee,Engineering,VPN_Remote,DEV_132,RES_PUB_01,Public,Read,Success,0,
EVT_00209,2026-05-01 10:04:26,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_INT_01,Internal,Read,Success,0,
EVT_00210,2026-05-01 10:04:43,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_INT_01,Internal,Read,Success,0,
EVT_00211,2026-05-01 10:04:51,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_LEDGER,Confidential,Delete,Success,0,
EVT_00212,2026-05-01 10:04:53,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_20,Internal,Read,Success,0,
EVT_00213,2026-05-01 10:04:58,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_00214,2026-05-01 10:05:28,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_INT_03,Internal,Execute,Success,0,
EVT_00215,2026-05-01 10:07:06,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_GEN_23,Internal,Read,Success,0,
EVT_00216,2026-05-01 10:07:32,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_GEN_26,Internal,Write,Success,0,
EVT_00217,2026-05-01 10:07:36,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_00218,2026-05-01 10:07:54,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_INT_04,Internal,Read,Success,0,
EVT_00219,2026-05-01 10:08:30,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_25,Internal,Read,Success,0,
EVT_00220,2026-05-01 10:10:06,USR_054,Intern,HR,Internal_Corporate,DEV_UNKNOWN_1222,RES_SAL_PIPE,Confidential,Delete,Success,1,New_Device_Sensitive
EVT_00221,2026-05-01 10:10:47,USR_010,Intern,Sales,VPN_Remote,DEV_110,RES_GEN_28,Internal,Read,Success,0,
EVT_00222,2026-05-01 10:11:01,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_ENG_CICD,Confidential,Read,Success,0,
EVT_00223,2026-05-01 10:11:02,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_SAL_CONTRACTS,Privileged,Read,Success,0,
EVT_00224,2026-05-01 10:11:17,USR_029,Admin,Sales,VPN_Remote,DEV_129,RES_GEN_24,Internal,Read,Success,0,
EVT_00225,2026-05-01 10:11:37,USR_017,Admin,Finance,Internal_Corporate,DEV_117,RES_GEN_20,Internal,Execute,Success,0,
EVT_00226,2026-05-01 10:11:43,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_23,Internal,Read,Success,0,
EVT_00227,2026-05-01 10:12:13,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_03,Internal,Read,Success,0,
EVT_00228,2026-05-01 10:13:26,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_24,Internal,Write,Success,0,
EVT_00229,2026-05-01 10:13:30,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_PUB_03,Public,Read,Success,0,
EVT_00230,2026-05-01 10:14:33,USR_008,Employee,Finance,VPN_Remote,DEV_108,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_00231,2026-05-01 10:15:12,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_20,Internal,Execute,Success,0,
EVT_00232,2026-05-01 10:17:02,USR_020,Manager,Engineering,Public_Internet,DEV_120,RES_GEN_21,Internal,Read,Success,0,
EVT_00233,2026-05-01 10:17:09,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_28,Internal,Read,Success,0,
EVT_00234,2026-05-01 10:18:37,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_INT_01,Internal,Write,Success,0,
EVT_00235,2026-05-01 10:20:12,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_INT_02,Internal,Delete,Success,0,
EVT_00236,2026-05-01 10:23:59,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_INT_02,Internal,Read,Success,0,
EVT_00237,2026-05-01 10:24:05,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_25,Internal,Write,Success,0,
EVT_00238,2026-05-01 10:24:58,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_GEN_29,Internal,Execute,Success,0,
EVT_00239,2026-05-01 10:25:28,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_22,Internal,Read,Success,0,
EVT_00240,2026-05-01 10:25:32,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_25,Internal,Read,Success,0,
EVT_00241,2026-05-01 10:25:37,USR_017,Admin,Finance,Internal_Corporate,DEV_117,RES_GEN_25,Internal,Read,Success,0,
EVT_00242,2026-05-01 10:26:00,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_PUB_03,Public,Execute,Success,0,
EVT_00243,2026-05-01 10:26:52,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_PUB_02,Public,Read,Success,0,
EVT_00244,2026-05-01 10:26:57,USR_008,Employee,Finance,VPN_Remote,DEV_108,RES_INT_04,Internal,Read,Success,0,
EVT_00245,2026-05-01 10:27:20,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_24,Internal,Read,Success,0,
EVT_00246,2026-05-01 10:27:22,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_GEN_26,Internal,Read,Success,0,
EVT_00247,2026-05-01 10:27:28,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_GEN_20,Internal,Read,Success,0,
EVT_00248,2026-05-01 10:27:55,USR_025,Intern,Engineering,VPN_Remote,DEV_125,RES_PUB_01,Public,Read,Success,0,
EVT_00249,2026-05-01 10:28:04,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_GEN_28,Internal,Execute,Success,0,
EVT_00250,2026-05-01 10:28:10,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_FIN_LEDGER,Confidential,Write,Success,0,
EVT_00251,2026-05-01 10:28:31,USR_036,Manager,HR,Internal_Corporate,DEV_136,RES_INT_01,Internal,Delete,Success,0,
EVT_00252,2026-05-01 10:28:33,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_23,Internal,Read,Success,0,
EVT_00253,2026-05-01 10:28:45,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_26,Internal,Read,Success,0,
EVT_00254,2026-05-01 10:28:46,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_INT_03,Internal,Write,Success,0,
EVT_00255,2026-05-01 10:29:05,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_00256,2026-05-01 10:29:12,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_GEN_26,Internal,Read,Success,0,
EVT_00257,2026-05-01 10:29:23,USR_045,Employee,Finance,VPN_Remote,DEV_145,RES_GEN_29,Internal,Write,Success,0,
EVT_00258,2026-05-01 10:30:41,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_03,Internal,Read,Success,0,
EVT_00259,2026-05-01 10:31:09,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_21,Internal,Read,Success,0,
EVT_00260,2026-05-01 10:31:10,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_GEN_28,Internal,Write,Success,0,
EVT_00261,2026-05-01 10:31:22,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_SAL_PIPE,Confidential,Read,Failure,0,
EVT_00262,2026-05-01 10:31:23,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_19,Internal,Read,Success,0,
EVT_00263,2026-05-01 10:31:52,USR_038,Employee,HR,Public_Internet,DEV_138,RES_INT_03,Internal,Read,Success,0,
EVT_00264,2026-05-01 10:34:17,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_PUB_03,Public,Read,Success,0,
EVT_00265,2026-05-01 10:34:51,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_GEN_22,Internal,Execute,Success,0,
EVT_00266,2026-05-01 10:34:53,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_FIN_LEDGER,Confidential,Read,Success,1,Unusual_Resource_Access
EVT_00267,2026-05-01 10:35:04,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_02,Public,Read,Success,0,
EVT_00268,2026-05-01 10:35:39,USR_050,Admin,Sales,Internal_Corporate,DEV_150,RES_GEN_19,Internal,Execute,Success,0,
EVT_00269,2026-05-01 10:36:13,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_24,Internal,Read,Failure,0,
EVT_00270,2026-05-01 10:37:29,USR_008,Employee,Finance,VPN_Remote,DEV_108,RES_GEN_20,Internal,Delete,Success,0,
EVT_00271,2026-05-01 10:37:43,USR_001,Employee,Engineering,Internal_Corporate,DEV_101,RES_ENG_CICD,Confidential,Read,Success,0,
EVT_00272,2026-05-01 10:37:46,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_INT_03,Internal,Read,Success,0,
EVT_00273,2026-05-01 10:37:49,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_29,Internal,Read,Success,0,
EVT_00274,2026-05-01 10:38:15,USR_019,Employee,HR,Internal_Corporate,DEV_119,RES_GEN_28,Internal,Write,Success,0,
EVT_00275,2026-05-01 10:39:58,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_GEN_27,Internal,Read,Success,0,
EVT_00276,2026-05-01 10:40:24,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_PUB_03,Public,Read,Success,0,
EVT_00277,2026-05-01 10:40:33,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_GEN_24,Internal,Write,Success,0,
EVT_00278,2026-05-01 10:40:55,USR_032,Employee,Engineering,VPN_Remote,DEV_132,RES_GEN_29,Internal,Read,Success,0,
EVT_00279,2026-05-01 10:41:05,USR_027,Manager,Finance,Public_Internet,DEV_127,RES_GEN_19,Internal,Delete,Success,0,
EVT_00280,2026-05-01 10:41:13,USR_009,Admin,Engineering,Public_Internet,DEV_109,RES_GEN_29,Internal,Read,Success,0,
EVT_00281,2026-05-01 10:41:36,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_29,Internal,Read,Success,0,
EVT_00282,2026-05-01 10:43:03,USR_020,Manager,Engineering,Internal_Corporate,DEV_120,RES_GEN_26,Internal,Read,Success,0,
EVT_00283,2026-05-01 10:43:22,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_FIN_LEDGER,Confidential,Read,Failure,0,
EVT_00284,2026-05-01 10:43:49,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_INT_03,Internal,Read,Success,0,
EVT_00285,2026-05-01 10:43:51,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_GEN_20,Internal,Read,Success,0,
EVT_00286,2026-05-01 10:44:22,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_INT_02,Internal,Delete,Success,0,
EVT_00287,2026-05-01 10:44:30,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_INT_02,Internal,Read,Success,0,
EVT_00288,2026-05-01 10:45:05,USR_037,Employee,HR,Public_Internet,DEV_137,RES_GEN_25,Internal,Write,Failure,0,
EVT_00289,2026-05-01 10:45:09,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_00290,2026-05-01 10:46:04,USR_039,Employee,Finance,VPN_Remote,DEV_139,RES_GEN_29,Internal,Read,Success,0,
EVT_00291,2026-05-01 10:47:28,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_ENG_PROD_DB,Privileged,Read,Success,0,
EVT_00292,2026-05-01 10:47:40,USR_038,Employee,HR,VPN_Remote,DEV_138,RES_PUB_01,Public,Read,Success,0,
EVT_00293,2026-05-01 10:48:08,USR_020,Manager,Engineering,Internal_Corporate,DEV_120,RES_PUB_03,Public,Execute,Success,0,
EVT_00294,2026-05-01 10:48:36,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Read,Success,0,
EVT_00295,2026-05-01 10:48:59,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_PUB_01,Public,Write,Success,0,
EVT_00296,2026-05-01 10:52:13,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_03,Public,Read,Success,0,
EVT_00297,2026-05-01 10:52:35,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_GEN_28,Internal,Execute,Success,0,
EVT_00298,2026-05-01 10:52:58,USR_003,Employee,Engineering,Public_Internet,DEV_103,RES_GEN_23,Internal,Read,Success,0,
EVT_00299,2026-05-01 10:54:51,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_29,Internal,Read,Success,0,
EVT_00300,2026-05-01 10:54:53,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_HR_PAYROLL,Confidential,Read,Failure,0,
EVT_00301,2026-05-01 10:54:55,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_21,Internal,Read,Success,0,
EVT_00302,2026-05-01 10:55:23,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_INT_04,Internal,Read,Success,0,
EVT_00303,2026-05-01 10:55:33,USR_031,Employee,Engineering,VPN_Remote,DEV_131,RES_GEN_23,Internal,Read,Success,0,
EVT_00304,2026-05-01 10:56:10,USR_057,Employee,Sales,Internal_Corporate,DEV_157,RES_GEN_24,Internal,Read,Success,0,
EVT_00305,2026-05-01 10:56:11,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_GEN_27,Internal,Read,Success,0,
EVT_00306,2026-05-01 10:56:24,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_PUB_02,Public,Write,Success,0,
EVT_00307,2026-05-01 10:56:28,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_00308,2026-05-01 10:57:02,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_SAL_CRM,Internal,Execute,Success,0,
EVT_00309,2026-05-01 10:57:19,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_GEN_25,Internal,Write,Success,0,
EVT_00310,2026-05-01 10:57:32,USR_043,Employee,Sales,VPN_Remote,DEV_143,RES_PUB_01,Public,Read,Success,0,
EVT_00311,2026-05-01 10:58:31,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_GEN_26,Internal,Read,Success,0,
EVT_00312,2026-05-01 11:00:08,USR_003,Employee,Engineering,VPN_Remote,DEV_103,RES_INT_04,Internal,Read,Success,0,
EVT_00313,2026-05-01 11:00:53,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_00314,2026-05-01 11:02:02,USR_005,Manager,Sales,Internal_Corporate,DEV_105,RES_GEN_21,Internal,Read,Success,0,
EVT_00315,2026-05-01 11:03:06,USR_009,Admin,Engineering,Public_Internet,DEV_109,RES_INT_01,Internal,Read,Success,0,
EVT_00316,2026-05-01 11:03:15,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_INT_02,Internal,Read,Success,0,
EVT_00317,2026-05-01 11:04:55,USR_040,Employee,Finance,VPN_Remote,DEV_140,RES_INT_01,Internal,Read,Success,0,
EVT_00318,2026-05-01 11:05:12,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_PUB_01,Public,Read,Success,0,
EVT_00319,2026-05-01 11:05:34,USR_002,Employee,Sales,Internal_Corporate,DEV_102,RES_INT_04,Internal,Read,Success,0,
EVT_00320,2026-05-01 11:05:46,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_29,Internal,Read,Success,0,
EVT_00321,2026-05-01 11:06:21,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_GEN_27,Internal,Execute,Success,0,
EVT_00322,2026-05-01 11:06:30,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_24,Internal,Read,Success,0,
EVT_00323,2026-05-01 11:06:58,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_PUB_02,Public,Read,Success,0,
EVT_00324,2026-05-01 11:07:03,USR_005,Manager,Sales,Internal_Corporate,DEV_105,RES_PUB_01,Public,Read,Success,0,
EVT_00325,2026-05-01 11:07:03,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_03,Public,Read,Success,0,
EVT_00326,2026-05-01 11:07:09,USR_043,Employee,Sales,VPN_Remote,DEV_143,RES_PUB_01,Public,Read,Success,0,
EVT_00327,2026-05-01 11:07:37,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_GEN_27,Internal,Read,Success,0,
EVT_00328,2026-05-01 11:07:54,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_04,Internal,Read,Success,0,
EVT_00329,2026-05-01 11:08:21,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_25,Internal,Read,Success,0,
EVT_00330,2026-05-01 11:08:55,USR_045,Employee,Finance,VPN_Remote,DEV_145,RES_INT_02,Internal,Read,Success,0,
EVT_00331,2026-05-01 11:09:16,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_INT_01,Internal,Read,Success,0,
EVT_00332,2026-05-01 11:09:32,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_PUB_01,Public,Write,Success,0,
EVT_00333,2026-05-01 11:09:40,USR_018,Employee,Engineering,Internal_Corporate,DEV_118,RES_INT_01,Internal,Read,Success,0,
EVT_00334,2026-05-01 11:09:43,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_GEN_24,Internal,Delete,Success,0,
EVT_00335,2026-05-01 11:09:44,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_PUB_02,Public,Read,Success,0,
EVT_00336,2026-05-01 11:09:55,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_21,Internal,Read,Success,0,
EVT_00337,2026-05-01 11:10:03,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_PUB_02,Public,Read,Success,0,
EVT_00338,2026-05-01 11:11:12,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_INT_02,Internal,Read,Success,0,
EVT_00339,2026-05-01 11:11:43,USR_059,Employee,HR,VPN_Remote,DEV_159,RES_GEN_21,Internal,Read,Success,0,
EVT_00340,2026-05-01 11:11:47,USR_035,Manager,Engineering,VPN_Remote,DEV_135,RES_ENG_PROD_DB,Privileged,Read,Success,0,
EVT_00341,2026-05-01 11:12:36,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_00342,2026-05-01 11:12:53,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_INT_02,Internal,Read,Success,0,
EVT_00343,2026-05-01 11:12:56,USR_040,Employee,Finance,VPN_Remote,DEV_140,RES_INT_04,Internal,Read,Success,0,
EVT_00344,2026-05-01 11:13:07,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_PUB_02,Public,Read,Success,0,
EVT_00345,2026-05-01 11:13:38,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_PUB_01,Public,Write,Success,0,
EVT_00346,2026-05-01 11:13:38,USR_016,Manager,Sales,Public_Internet,DEV_116,RES_GEN_20,Internal,Read,Success,1,Impossible_Travel
EVT_00347,2026-05-01 11:14:37,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_28,Internal,Read,Success,0,
EVT_00348,2026-05-01 11:14:39,USR_051,Employee,HR,VPN_Remote,DEV_151,RES_GEN_23,Internal,Read,Success,0,
EVT_00349,2026-05-01 11:14:53,USR_002,Employee,Sales,Internal_Corporate,DEV_102,RES_INT_03,Internal,Read,Success,0,
EVT_00350,2026-05-01 11:14:57,USR_053,Manager,Engineering,Public_Internet,DEV_153,RES_INT_04,Internal,Write,Success,0,
EVT_00351,2026-05-01 11:15:03,USR_004,Employee,Sales,Internal_Corporate,DEV_104,RES_GEN_29,Internal,Read,Success,0,
EVT_00352,2026-05-01 11:15:07,USR_018,Employee,Engineering,Internal_Corporate,DEV_118,RES_INT_02,Internal,Delete,Success,0,
EVT_00353,2026-05-01 11:15:31,USR_003,Employee,Engineering,Public_Internet,DEV_103,RES_INT_02,Internal,Read,Success,0,
EVT_00354,2026-05-01 11:15:35,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_23,Internal,Delete,Success,0,
EVT_00355,2026-05-01 11:16:32,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_27,Internal,Read,Success,0,
EVT_00356,2026-05-01 11:16:58,USR_045,Employee,Finance,VPN_Remote,DEV_145,RES_PUB_01,Public,Read,Success,0,
EVT_00357,2026-05-01 11:17:35,USR_037,Employee,HR,Internal_Corporate,DEV_137,RES_GEN_27,Internal,Write,Success,0,
EVT_00358,2026-05-01 11:18:19,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_INT_01,Internal,Read,Success,0,
EVT_00359,2026-05-01 11:18:22,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_19,Internal,Read,Success,0,
EVT_00360,2026-05-01 11:20:19,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_PUB_01,Public,Read,Success,0,
EVT_00361,2026-05-01 11:22:19,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_INT_02,Internal,Read,Success,0,
EVT_00362,2026-05-01 11:22:30,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_GEN_25,Internal,Execute,Success,0,
EVT_00363,2026-05-01 11:23:53,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_ENG_CICD,Confidential,Write,Success,0,
EVT_00364,2026-05-01 11:23:56,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_GEN_24,Internal,Read,Success,0,
EVT_00365,2026-05-01 11:24:11,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_FIN_BANK,Privileged,Read,Success,0,
EVT_00366,2026-05-01 11:24:17,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_PUB_01,Public,Read,Success,0,
EVT_00367,2026-05-01 11:24:29,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_ENG_CODE,Confidential,Read,Success,0,
EVT_00368,2026-05-01 11:24:34,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_20,Internal,Execute,Success,0,
EVT_00369,2026-05-01 11:24:43,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Read,Success,0,
EVT_00370,2026-05-01 11:24:45,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_PUB_01,Public,Read,Success,0,
EVT_00371,2026-05-01 11:24:56,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_28,Internal,Write,Success,0,
EVT_00372,2026-05-01 11:25:08,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_00373,2026-05-01 11:25:15,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_GEN_28,Internal,Write,Success,0,
EVT_00374,2026-05-01 11:25:21,USR_012,Manager,Sales,Public_Internet,DEV_112,RES_GEN_27,Internal,Write,Success,0,
EVT_00375,2026-05-01 11:25:50,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_28,Internal,Read,Success,0,
EVT_00376,2026-05-01 11:26:00,USR_020,Manager,Engineering,VPN_Remote,DEV_120,RES_PUB_03,Public,Read,Success,0,
