event_id,baseline_risk_score,baseline_decision,is_anomaly,anomaly_type
EVT_00667,25.0,ALLOW,0,
EVT_00668,15.0,ALLOW,0,
EVT_00669,10.0,ALLOW,0,
EVT_00670,15.0,ALLOW,0,
EVT_00671,10.0,ALLOW,0,
EVT_00672,10.0,ALLOW,0,
EVT_00673,10.0,ALLOW,0,
EVT_00674,40.0,ALLOW,0,
EVT_00675,10.0,ALLOW,0,
EVT_00676,10.0,ALLOW,0,
EVT_00677,25.0,ALLOW,0,
EVT_00678,20.0,ALLOW,0,
EVT_00679,40.0,ALLOW,0,
EVT_00680,10.0,ALLOW,0,
EVT_00681,45.0,CHALLENGE,0,
EVT_00682,10.0,ALLOW,0,
EVT_00683,10.0,ALLOW,0,
EVT_00684,10.0,ALLOW,0,
EVT_00685,25.0,ALLOW,0,
EVT_00686,35.0,ALLOW,0,
EVT_00687,10.0,ALLOW,0,
EVT_00688,25.0,ALLOW,0,
EVT_00689,30.0,ALLOW,0,
EVT_00690,25.0,ALLOW,0,
EVT_00691,10.0,ALLOW,0,
EVT_00692,10.0,ALLOW,0,
EVT_00693,10.0,ALLOW,0,
EVT_00694,15.0,ALLOW,0,
EVT_00695,10.0,ALLOW,0,
EVT_00696,10.0,ALLOW,0,
EVT_00697,25.0,ALLOW,0,
EVT_00698,10.0,ALLOW,0,
EVT_00699,10.0,ALLOW,0,
EVT_00700,15.0,ALLOW,0,
EVT_00701,35.0,ALLOW,0,
EVT_00702,45.0,CHALLENGE,0,
EVT_00703,10.0,ALLOW,0,
EVT_00704,25.0,ALLOW,0,
EVT_00705,10.0,ALLOW,0,
EVT_00706,10.0,ALLOW,0,
EVT_00707,85.0,BLOCK,1,New_Device_Sensitive
EVT_00708,10.0,ALLOW,0,
EVT_00709,40.0,ALLOW,0,
EVT_00710,25.0,ALLOW,0,
EVT_00711,25.0,ALLOW,0,
EVT_00712,25.0,ALLOW,0,
EVT_00713,25.0,ALLOW,0,
EVT_00714,25.0,ALLOW,0,
EVT_00715,10.0,ALLOW,0,
EVT_00716,10.0,ALLOW,0,
EVT_00717,10.0,ALLOW,0,
EVT_00718,15.0,ALLOW,0,
EVT_00719,10.0,ALLOW,0,
EVT_00720,10.0,ALLOW,0,
EVT_00721,25.0,ALLOW,0,
EVT_00722,10.0,ALLOW,0,
EVT_00723,10.0,ALLOW,0,
EVT_00724,15.0,ALLOW,0,
EVT_00725,25.0,ALLOW,0,
EVT_00726,45.0,CHALLENGE,0,
EVT_00727,10.0,ALLOW,0,
EVT_00728,10.0,ALLOW,0,
EVT_00729,10.0,ALLOW,0,
EVT_00730,10.0,ALLOW,0,
EVT_00731,15.0,ALLOW,0,
EVT_00732,25.0,ALLOW,0,
EVT_00733,25.0,ALLOW,0,
EVT_00734,15.0,ALLOW,0,
EVT_00735,40.0,ALLOW,0,
EVT_00736,10.0,ALLOW,0,
EVT_00737,10.0,ALLOW,0,
EVT_00738,60.0,CHALLENGE,0,
EVT_00739,10.0,ALLOW,0,
EVT_00740,45.0,CHALLENGE,0,
EVT_00741,10.0,ALLOW,0,
EVT_00742,10.0,ALLOW,0,
EVT_00743,25.0,ALLOW,0,
EVT_00744,15.0,ALLOW,0,
EVT_00745,15.0,ALLOW,0,
EVT_00746,45.0,CHALLENGE,0,
EVT_00747,25.0,ALLOW,0,
EVT_00748,15.0,ALLOW,0,
EVT_00749,10.0,ALLOW,0,
EVT_00750,10.0,ALLOW,0,
EVT_00751,15.0,ALLOW,0,
EVT_00752,15.0,ALLOW,0,
EVT_00753,25.0,ALLOW,0,
EVT_00754,10.0,ALLOW,0,
EVT_00755,10.0,ALLOW,0,
EVT_00756,30.0,ALLOW,0,
EVT_00757,10.0,ALLOW,0,
EVT_00758,10.0,ALLOW,0,
EVT_00759,25.0,ALLOW,0,
EVT_00760,25.0,ALLOW,1,Unusual_Resource_Access
EVT_00761,30.0,ALLOW,0,
EVT_00762,25.0,ALLOW,0,
EVT_00763,35.0,ALLOW,0,
EVT_00764,10.0,ALLOW,0,
EVT_00765,25.0,ALLOW,0,
EVT_00766,10.0,ALLOW,0,
EVT_00767,15.0,ALLOW,0,
EVT_00768,15.0,ALLOW,0,
EVT_00769,10.0,ALLOW,0,
EVT_00770,50.0,CHALLENGE,0,
EVT_00771,10.0,ALLOW,0,
EVT_00772,40.0,ALLOW,0,
EVT_00773,25.0,ALLOW,0,
EVT_00774,10.0,ALLOW,0,
EVT_00775,25.0,ALLOW,0,
EVT_00776,10.0,ALLOW,0,
EVT_00777,25.0,ALLOW,0,
EVT_00778,10.0,ALLOW,0,
EVT_00779,10.0,ALLOW,0,
EVT_00780,25.0,ALLOW,0,
EVT_00781,25.0,ALLOW,0,
EVT_00782,25.0,ALLOW,0,
EVT_00783,10.0,ALLOW,0,
EVT_00784,25.0,ALLOW,0,
EVT_00785,15.0,ALLOW,0,
EVT_00786,10.0,ALLOW,0,
EVT_00787,10.0,ALLOW,0,
EVT_00788,60.0,CHALLENGE,0,
EVT_00789,25.0,ALLOW,0,
EVT_00790,10.0,ALLOW,0,
EVT_00791,10.0,ALLOW,0,
EVT_00792,10.0,ALLOW,0,
EVT_00793,10.0,ALLOW,0,
EVT_00794,10.0,ALLOW,0,
EVT_00795,10.0,ALLOW,0,
EVT_00796,10.0,ALLOW,0,
EVT_00797,25.0,ALLOW,0,
EVT_00798,40.0,ALLOW,0,
EVT_00799,25.0,ALLOW,0,
EVT_00800,10.0,ALLOW,0,
EVT_00801,25.0,ALLOW,0,
EVT_00802,10.0,ALLOW,0,
EVT_00803,10.0,ALLOW,0,
EVT_00804,10.0,ALLOW,0,
EVT_00805,25.0,ALLOW,0,
EVT_00806,10.0,ALLOW,0,
EVT_00807,50.0,CHALLENGE,0,
EVT_00808,35.0,ALLOW,0,
EVT_00809,40.0,ALLOW,0,
EVT_00810,10.0,ALLOW,0,
EVT_00811,15.0,ALLOW,0,
EVT_00812,25.0,ALLOW,0,
EVT_00813,10.0,ALLOW,0,
EVT_00814,25.0,ALLOW,0,
EVT_00815,25.0,ALLOW,0,
EVT_00816,20.0,ALLOW,0,
EVT_00817,10.0,ALLOW,0,
EVT_00818,25.0,ALLOW,0,
EVT_00819,10.0,ALLOW,0,
EVT_00820,35.0,ALLOW,1,Unusual_Resource_Access
EVT_00821,25.0,ALLOW,0,
EVT_00822,10.0,ALLOW,0,
EVT_00823,25.0,ALLOW,0,
EVT_00824,25.0,ALLOW,0,
EVT_00825,10.0,ALLOW,0,
EVT_00826,10.0,ALLOW,0,
EVT_00827,10.0,ALLOW,0,
EVT_00828,45.0,CHALLENGE,0,
EVT_00829,10.0,ALLOW,0,
EVT_00830,10.0,ALLOW,0,
EVT_00831,30.0,ALLOW,0,
EVT_00832,25.0,ALLOW,0,
EVT_00833,10.0,ALLOW,0,
EVT_00834,10.0,ALLOW,0,
EVT_00835,25.0,ALLOW,0,
EVT_00836,45.0,CHALLENGE,0,
EVT_00837,25.0,ALLOW,0,
EVT_00838,25.0,ALLOW,0,
EVT_00839,10.0,ALLOW,0,
EVT_00840,10.0,ALLOW,0,
EVT_00841,40.0,ALLOW,0,
EVT_00842,20.0,ALLOW,0,
EVT_00843,40.0,ALLOW,0,
EVT_00844,10.0,ALLOW,0,
EVT_00845,10.0,ALLOW,0,
EVT_00846,10.0,ALLOW,0,
EVT_00847,25.0,ALLOW,0,
EVT_00848,10.0,ALLOW,0,
EVT_00849,10.0,ALLOW,0,
EVT_00850,35.0,ALLOW,0,
EVT_00851,10.0,ALLOW,0,
EVT_00852,35.0,ALLOW,0,
EVT_00853,45.0,CHALLENGE,0,
EVT_00854,30.0,ALLOW,0,
EVT_00855,10.0,ALLOW,0,
EVT_00856,10.0,ALLOW,0,
EVT_00857,25.0,ALLOW,0,
EVT_00858,10.0,ALLOW,0,
EVT_00859,10.0,ALLOW,0,
EVT_00860,10.0,ALLOW,0,
EVT_00861,25.0,ALLOW,0,
EVT_00862,50.0,CHALLENGE,0,
EVT_00863,20.0,ALLOW,0,
EVT_00864,70.0,CHALLENGE,0,
EVT_00865,10.0,ALLOW,0,
EVT_00866,30.0,ALLOW,0,
EVT_00867,35.0,ALLOW,0,
EVT_00868,45.0,CHALLENGE,0,
EVT_00869,10.0,ALLOW,0,
EVT_00870,10.0,ALLOW,0,
EVT_00871,25.0,ALLOW,0,
EVT_00872,15.0,ALLOW,0,
EVT_00873,10.0,ALLOW,0,
EVT_00874,10.0,ALLOW,0,
EVT_00875,10.0,ALLOW,0,
EVT_00876,10.0,ALLOW,0,
EVT_00877,45.0,CHALLENGE,0,
EVT_00878,30.0,ALLOW,0,
EVT_00879,25.0,ALLOW,1,Unusual_Resource_Access
EVT_00880,10.0,ALLOW,0,
EVT_00881,25.0,ALLOW,0,
EVT_00882,10.0,ALLOW,0,
EVT_00883,30.0,ALLOW,0,
EVT_00884,10.0,ALLOW,0,
EVT_00885,25.0,ALLOW,0,
EVT_00886,20.0,ALLOW,0,
EVT_00887,10.0,ALLOW,0,
EVT_00888,10.0,ALLOW,0,
EVT_00889,10.0,ALLOW,0,
EVT_00890,10.0,ALLOW,0,
EVT_00891,10.0,ALLOW,0,
EVT_00892,10.0,ALLOW,0,
EVT_00893,25.0,ALLOW,0,
EVT_00894,10.0,ALLOW,0,
EVT_00895,50.0,CHALLENGE,0,
EVT_00896,40.0,ALLOW,0,
EVT_00897,15.0,ALLOW,0,
EVT_00898,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_00899,25.0,ALLOW,0,
EVT_00900,25.0,ALLOW,0,
EVT_00901,15.0,ALLOW,0,
EVT_00902,10.0,ALLOW,0,
EVT_00903,10.0,ALLOW,0,
EVT_00904,25.0,ALLOW,0,
EVT_00905,10.0,ALLOW,0,
EVT_00906,30.0,ALLOW,0,
EVT_00907,10.0,ALLOW,0,
EVT_00908,25.0,ALLOW,0,
EVT_00909,10.0,ALLOW,0,
EVT_00910,25.0,ALLOW,0,
EVT_00911,25.0,ALLOW,0,
EVT_00912,25.0,ALLOW,0,
EVT_00913,40.0,ALLOW,0,
EVT_00914,25.0,ALLOW,0,
EVT_00915,10.0,ALLOW,0,
EVT_00916,60.0,CHALLENGE,0,
EVT_00917,10.0,ALLOW,0,
EVT_00918,15.0,ALLOW,0,
EVT_00919,25.0,ALLOW,0,
EVT_00920,45.0,CHALLENGE,1,Impossible_Travel
EVT_00921,25.0,ALLOW,0,
EVT_00922,25.0,ALLOW,0,
EVT_00923,40.0,ALLOW,0,
EVT_00924,10.0,ALLOW,0,
EVT_00925,10.0,ALLOW,0,
EVT_00926,20.0,ALLOW,0,
EVT_00927,45.0,CHALLENGE,0,
EVT_00928,40.0,ALLOW,0,
EVT_00929,10.0,ALLOW,0,
EVT_00930,25.0,ALLOW,0,
EVT_00931,25.0,ALLOW,0,
EVT_00932,10.0,ALLOW,0,
EVT_00933,45.0,CHALLENGE,0,
EVT_00934,10.0,ALLOW,0,
EVT_00935,40.0,ALLOW,0,
EVT_00936,10.0,ALLOW,0,
EVT_00937,30.0,ALLOW,0,
EVT_00938,25.0,ALLOW,1,Unusual_Resource_Access
EVT_00939,10.0,ALLOW,0,
EVT_00940,35.0,ALLOW,0,
EVT_00941,25.0,ALLOW,0,
EVT_00942,10.0,ALLOW,0,
EVT_00943,10.0,ALLOW,0,
EVT_00944,10.0,ALLOW,0,
EVT_00945,10.0,ALLOW,0,
EVT_00946,25.0,ALLOW,0,
EVT_00947,25.0,ALLOW,0,
EVT_00948,35.0,ALLOW,0,
EVT_00949,10.0,ALLOW,0,
EVT_00950,10.0,ALLOW,0,
EVT_00951,25.0,ALLOW,0,
EVT_00952,10.0,ALLOW,0,
EVT_00953,10.0,ALLOW,0,
EVT_00954,10.0,ALLOW,0,
EVT_00955,25.0,ALLOW,0,
EVT_00956,45.0,CHALLENGE,0,
EVT_00957,20.0,ALLOW,0,
EVT_00958,10.0,ALLOW,0,
EVT_00959,25.0,ALLOW,0,
EVT_00960,10.0,ALLOW,0,
EVT_00961,10.0,ALLOW,0,
EVT_00962,10.0,ALLOW,0,
EVT_00963,15.0,ALLOW,0,
EVT_00964,10.0,ALLOW,0,
EVT_00965,10.0,ALLOW,0,
EVT_00966,10.0,ALLOW,0,
EVT_00967,10.0,ALLOW,0,
EVT_00968,25.0,ALLOW,0,
EVT_00969,25.0,ALLOW,0,
EVT_00970,25.0,ALLOW,1,Unusual_Resource_Access
EVT_00971,25.0,ALLOW,0,
EVT_00972,45.0,CHALLENGE,1,Impossible_Travel
EVT_00973,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_00974,15.0,ALLOW,0,
EVT_00975,10.0,ALLOW,0,
EVT_00976,30.0,ALLOW,0,
EVT_00977,10.0,ALLOW,0,
EVT_00978,10.0,ALLOW,0,
EVT_00979,10.0,ALLOW,0,
EVT_00980,20.0,ALLOW,0,
EVT_00981,35.0,ALLOW,1,Unusual_Resource_Access
EVT_00982,25.0,ALLOW,0,
EVT_00983,20.0,ALLOW,0,
EVT_00984,10.0,ALLOW,0,
EVT_00985,10.0,ALLOW,0,
EVT_00986,25.0,ALLOW,0,
EVT_00987,40.0,ALLOW,0,
EVT_00988,10.0,ALLOW,0,
EVT_00989,10.0,ALLOW,0,
EVT_00990,25.0,ALLOW,0,
EVT_00991,25.0,ALLOW,0,
EVT_00992,10.0,ALLOW,0,
EVT_00993,25.0,ALLOW,0,
EVT_00994,10.0,ALLOW,0,
EVT_00995,25.0,ALLOW,0,
EVT_00996,15.0,ALLOW,0,
EVT_00997,25.0,ALLOW,0,
EVT_00998,15.0,ALLOW,0,
EVT_00999,25.0,ALLOW,0,
EVT_01000,10.0,ALLOW,0,
EVT_01001,10.0,ALLOW,0,
EVT_01002,10.0,ALLOW,0,
EVT_01003,25.0,ALLOW,0,
EVT_01004,25.0,ALLOW,0,
EVT_01005,20.0,ALLOW,0,
EVT_01006,25.0,ALLOW,0,
EVT_01007,25.0,ALLOW,0,
EVT_01008,10.0,ALLOW,0,
EVT_01009,50.0,CHALLENGE,0,
EVT_01010,25.0,ALLOW,0,
EVT_01011,40.0,ALLOW,0,
EVT_01012,15.0,ALLOW,0,
EVT_01013,10.0,ALLOW,0,
EVT_01014,10.0,ALLOW,0,
EVT_01015,25.0,ALLOW,0,
EVT_01016,10.0,ALLOW,0,
EVT_01017,25.0,ALLOW,0,
EVT_01018,10.0,ALLOW,0,
EVT_01019,15.0,ALLOW,0,
EVT_01020,25.0,ALLOW,0,
EVT_01021,10.0,ALLOW,0,
EVT_01022,10.0,ALLOW,0,
EVT_01023,30.0,ALLOW,0,
EVT_01024,15.0,ALLOW,0,
EVT_01025,25.0,ALLOW,0,
EVT_01026,15.0,ALLOW,0,
EVT_01027,15.0,ALLOW,0,
EVT_01028,25.0,ALLOW,0,
EVT_01029,30.0,ALLOW,0,
EVT_01030,10.0,ALLOW,0,
EVT_01031,10.0,ALLOW,0,
EVT_01032,25.0,ALLOW,0,
EVT_01033,10.0,ALLOW,0,
EVT_01034,25.0,ALLOW,0,
EVT_01035,10.0,ALLOW,0,
EVT_01036,10.0,ALLOW,0,
EVT_01037,10.0,ALLOW,0,
EVT_01038,10.0,ALLOW,0,
EVT_01039,10.0,ALLOW,0,
EVT_01040,10.0,ALLOW,0,
EVT_01041,25.0,ALLOW,0,
EVT_01042,10.0,ALLOW,0,
EVT_01043,10.0,ALLOW,0,
EVT_01044,15.0,ALLOW,0,
EVT_01045,10.0,ALLOW,0,
EVT_01046,25.0,ALLOW,0,
EVT_01047,10.0,ALLOW,0,
EVT_01048,10.0,ALLOW,0,
EVT_01049,15.0,ALLOW,0,
EVT_01050,25.0,ALLOW,0,
EVT_01051,55.0,CHALLENGE,0,
EVT_01052,25.0,ALLOW,0,
EVT_01053,25.0,ALLOW,0,
EVT_01054,10.0,ALLOW,0,
EVT_01055,10.0,ALLOW,0,
EVT_01056,25.0,ALLOW,0,
EVT_01057,25.0,ALLOW,0,
EVT_01058,10.0,ALLOW,0,
EVT_01059,50.0,CHALLENGE,0,
EVT_01060,10.0,ALLOW,0,
EVT_01061,25.0,ALLOW,0,
EVT_01062,10.0,ALLOW,0,
EVT_01063,20.0,ALLOW,0,
EVT_01064,10.0,ALLOW,0,
EVT_01065,10.0,ALLOW,0,
EVT_01066,10.0,ALLOW,0,
EVT_01067,10.0,ALLOW,0,
EVT_01068,25.0,ALLOW,0,
EVT_01069,30.0,ALLOW,0,
EVT_01070,50.0,CHALLENGE,0,
EVT_01071,45.0,CHALLENGE,0,
EVT_01072,25.0,ALLOW,0,
EVT_01073,40.0,ALLOW,0,
EVT_01074,10.0,ALLOW,0,
EVT_01075,45.0,CHALLENGE,0,
EVT_01076,10.0,ALLOW,0,
EVT_01077,10.0,ALLOW,0,
EVT_01078,40.0,ALLOW,0,
EVT_01079,10.0,ALLOW,0,
EVT_01080,10.0,ALLOW,0,
EVT_01081,10.0,ALLOW,0,
EVT_01082,15.0,ALLOW,0,
EVT_01083,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_01084,75.0,BLOCK,1,Off_Hours_Privileged
EVT_01085,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_01086,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_01087,75.0,BLOCK,1,Off_Hours_Privileged
EVT_01088,75.0,BLOCK,1,Off_Hours_Privileged
EVT_01089,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_01090,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_01091,75.0,BLOCK,1,Off_Hours_Privileged
EVT_01092,75.0,BLOCK,1,Off_Hours_Privileged
EVT_01093,55.0,CHALLENGE,0,
EVT_01094,10.0,ALLOW,0,
EVT_01095,45.0,CHALLENGE,0,
EVT_01096,10.0,ALLOW,0,
EVT_01097,45.0,CHALLENGE,0,
EVT_01098,30.0,ALLOW,0,
EVT_01099,10.0,ALLOW,0,
EVT_01100,10.0,ALLOW,0,
EVT_01101,15.0,ALLOW,0,
EVT_01102,10.0,ALLOW,0,
EVT_01103,10.0,ALLOW,0,
EVT_01104,10.0,ALLOW,0,
EVT_01105,25.0,ALLOW,0,
EVT_01106,10.0,ALLOW,0,
EVT_01107,10.0,ALLOW,0,
EVT_01108,50.0,CHALLENGE,0,
EVT_01109,10.0,ALLOW,0,
EVT_01110,10.0,ALLOW,0,
EVT_01111,10.0,ALLOW,0,
EVT_01112,25.0,ALLOW,0,
EVT_01113,10.0,ALLOW,0,
EVT_01114,10.0,ALLOW,0,
EVT_01115,15.0,ALLOW,0,
EVT_01116,10.0,ALLOW,0,
EVT_01117,10.0,ALLOW,0,
EVT_01118,10.0,ALLOW,0,
EVT_01119,30.0,ALLOW,0,
EVT_01120,25.0,ALLOW,0,
EVT_01121,10.0,ALLOW,0,
EVT_01122,10.0,ALLOW,0,
EVT_01123,10.0,ALLOW,0,
EVT_01124,15.0,ALLOW,0,
EVT_01125,25.0,ALLOW,0,
EVT_01126,10.0,ALLOW,0,
EVT_01127,10.0,ALLOW,0,
EVT_01128,25.0,ALLOW,0,
EVT_01129,10.0,ALLOW,0,
EVT_01130,10.0,ALLOW,0,
EVT_01131,10.0,ALLOW,0,
EVT_01132,10.0,ALLOW,0,
EVT_01133,45.0,CHALLENGE,0,
EVT_01134,25.0,ALLOW,0,
EVT_01135,25.0,ALLOW,0,
EVT_01136,10.0,ALLOW,0,
EVT_01137,15.0,ALLOW,0,
EVT_01138,25.0,ALLOW,0,
EVT_01139,10.0,ALLOW,0,
EVT_01140,10.0,ALLOW,0,
EVT_01141,10.0,ALLOW,0,
EVT_01142,10.0,ALLOW,0,
EVT_01143,10.0,ALLOW,0,
EVT_01144,25.0,ALLOW,0,
EVT_01145,10.0,ALLOW,0,
EVT_01146,30.0,ALLOW,0,
EVT_01147,10.0,ALLOW,0,
EVT_01148,10.0,ALLOW,0,
EVT_01149,15.0,ALLOW,0,
EVT_01150,10.0,ALLOW,0,
EVT_01151,10.0,ALLOW,0,
EVT_01152,10.0,ALLOW,0,
EVT_01153,10.0,ALLOW,0,
EVT_01154,25.0,ALLOW,0,
EVT_01155,10.0,ALLOW,0,
EVT_01156,10.0,ALLOW,0,
EVT_01157,25.0,ALLOW,0,
EVT_01158,30.0,ALLOW,0,
EVT_01159,70.0,CHALLENGE,0,
EVT_01160,25.0,ALLOW,0,
EVT_01161,30.0,ALLOW,0,
EVT_01162,10.0,ALLOW,0,
EVT_01163,15.0,ALLOW,0,
EVT_01164,10.0,ALLOW,0,
EVT_01165,10.0,ALLOW,0,
EVT_01166,45.0,CHALLENGE,0,
EVT_01167,10.0,ALLOW,0,
EVT_01168,10.0,ALLOW,0,
EVT_01169,10.0,ALLOW,0,
EVT_01170,40.0,ALLOW,0,
EVT_01171,10.0,ALLOW,0,
EVT_01172,10.0,ALLOW,0,
EVT_01173,40.0,ALLOW,0,
EVT_01174,10.0,ALLOW,0,
EVT_01175,10.0,ALLOW,0,
EVT_01176,15.0,ALLOW,0,
EVT_01177,10.0,ALLOW,0,
EVT_01178,10.0,ALLOW,0,
EVT_01179,10.0,ALLOW,0,
EVT_01180,10.0,ALLOW,0,
EVT_01181,15.0,ALLOW,0,
EVT_01182,10.0,ALLOW,0,
EVT_01183,50.0,CHALLENGE,0,
EVT_01184,10.0,ALLOW,0,
EVT_01185,25.0,ALLOW,0,
EVT_01186,30.0,ALLOW,0,
EVT_01187,10.0,ALLOW,0,
EVT_01188,10.0,ALLOW,0,
EVT_01189,15.0,ALLOW,0,
EVT_01190,10.0,ALLOW,0,
EVT_01191,10.0,ALLOW,0,
EVT_01192,15.0,ALLOW,0,
EVT_01193,25.0,ALLOW,0,
EVT_01194,30.0,ALLOW,0,
EVT_01195,25.0,ALLOW,0,
EVT_01196,25.0,ALLOW,0,
EVT_01197,15.0,ALLOW,0,
EVT_01198,10.0,ALLOW,0,
EVT_01199,10.0,ALLOW,0,
EVT_01200,10.0,ALLOW,0,
EVT_01201,15.0,ALLOW,0,
EVT_01202,25.0,ALLOW,0,
EVT_01203,25.0,ALLOW,0,
EVT_01204,50.0,CHALLENGE,0,
EVT_01205,70.0,CHALLENGE,1,Impossible_Travel
EVT_01206,15.0,ALLOW,0,
EVT_01207,10.0,ALLOW,0,
EVT_01208,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01209,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01210,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01211,10.0,ALLOW,0,
EVT_01212,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01213,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01214,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01215,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01216,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01217,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01218,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01219,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01220,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01221,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01222,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01223,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01224,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01225,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01226,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01227,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01228,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01229,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01230,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01231,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01232,25.0,ALLOW,0,
EVT_01233,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01234,10.0,ALLOW,1,Bulk_Data_Spike
EVT_01235,10.0,ALLOW,0,
EVT_01236,35.0,ALLOW,0,
EVT_01237,25.0,ALLOW,0,
EVT_01238,15.0,ALLOW,0,
EVT_01239,10.0,ALLOW,0,
EVT_01240,10.0,ALLOW,0,
EVT_01241,10.0,ALLOW,0,
EVT_01242,10.0,ALLOW,0,
EVT_01243,10.0,ALLOW,0,
EVT_01244,10.0,ALLOW,0,
EVT_01245,10.0,ALLOW,0,
EVT_01246,10.0,ALLOW,0,
EVT_01247,25.0,ALLOW,1,Unusual_Resource_Access
EVT_01248,25.0,ALLOW,0,
EVT_01249,10.0,ALLOW,0,
EVT_01250,25.0,ALLOW,0,
EVT_01251,35.0,ALLOW,0,
EVT_01252,10.0,ALLOW,0,
EVT_01253,10.0,ALLOW,0,
EVT_01254,10.0,ALLOW,0,
EVT_01255,45.0,CHALLENGE,0,
EVT_01256,25.0,ALLOW,0,
EVT_01257,10.0,ALLOW,0,
EVT_01258,10.0,ALLOW,0,
EVT_01259,10.0,ALLOW,0,
EVT_01260,10.0,ALLOW,0,
EVT_01261,10.0,ALLOW,0,
EVT_01262,25.0,ALLOW,0,
EVT_01263,10.0,ALLOW,0,
EVT_01264,10.0,ALLOW,0,
EVT_01265,15.0,ALLOW,0,
EVT_01266,25.0,ALLOW,0,
EVT_01267,10.0,ALLOW,0,
EVT_01268,25.0,ALLOW,0,
EVT_01269,10.0,ALLOW,0,
EVT_01270,25.0,ALLOW,0,
EVT_01271,10.0,ALLOW,0,
EVT_01272,10.0,ALLOW,0,
EVT_01273,40.0,ALLOW,0,
EVT_01274,15.0,ALLOW,0,
EVT_01275,10.0,ALLOW,0,
EVT_01276,10.0,ALLOW,0,
EVT_01277,45.0,CHALLENGE,0,
EVT_01278,25.0,ALLOW,0,
EVT_01279,30.0,ALLOW,0,
EVT_01280,15.0,ALLOW,0,
EVT_01281,35.0,ALLOW,0,
EVT_01282,15.0,ALLOW,0,
EVT_01283,10.0,ALLOW,0,
EVT_01284,10.0,ALLOW,0,
EVT_01285,10.0,ALLOW,0,
EVT_01286,40.0,ALLOW,0,
EVT_01287,45.0,CHALLENGE,0,
EVT_01288,50.0,CHALLENGE,0,
EVT_01289,10.0,ALLOW,0,
EVT_01290,10.0,ALLOW,0,
EVT_01291,30.0,ALLOW,0,
EVT_01292,25.0,ALLOW,0,
EVT_01293,10.0,ALLOW,0,
EVT_01294,10.0,ALLOW,0,
EVT_01295,10.0,ALLOW,0,
EVT_01296,10.0,ALLOW,0,
EVT_01297,10.0,ALLOW,0,
EVT_01298,25.0,ALLOW,0,
EVT_01299,15.0,ALLOW,0,
EVT_01300,10.0,ALLOW,0,
EVT_01301,25.0,ALLOW,0,
EVT_01302,30.0,ALLOW,0,
EVT_01303,10.0,ALLOW,0,
EVT_01304,25.0,ALLOW,0,
EVT_01305,25.0,ALLOW,0,
EVT_01306,10.0,ALLOW,0,
EVT_01307,10.0,ALLOW,0,
EVT_01308,10.0,ALLOW,0,
EVT_01309,10.0,ALLOW,0,
EVT_01310,10.0,ALLOW,0,
EVT_01311,10.0,ALLOW,0,
EVT_01312,50.0,CHALLENGE,0,
EVT_01313,80.0,BLOCK,1,New_Device_Sensitive
EVT_01314,30.0,ALLOW,0,
EVT_01315,25.0,ALLOW,0,
EVT_01316,35.0,ALLOW,0,
EVT_01317,30.0,ALLOW,0,
EVT_01318,10.0,ALLOW,0,
EVT_01319,10.0,ALLOW,0,
EVT_01320,25.0,ALLOW,0,
EVT_01321,15.0,ALLOW,0,
EVT_01322,10.0,ALLOW,0,
EVT_01323,15.0,ALLOW,0,
EVT_01324,10.0,ALLOW,0,
EVT_01325,25.0,ALLOW,0,
EVT_01326,10.0,ALLOW,0,
EVT_01327,10.0,ALLOW,0,
EVT_01328,10.0,ALLOW,0,
EVT_01329,10.0,ALLOW,0,
EVT_01330,10.0,ALLOW,0,
EVT_01331,20.0,ALLOW,0,
EVT_01332,10.0,ALLOW,0,
